¢#0,©#2084177,ª#1934,§#1181231
¢#0,©#30,§#8243
¢#0,©#492474,§#87631,§#0
¢#0,©#7857,§#1972
¢#0,©#56146,§#365772
¢#0,©#16,§#587
¢#0,©#15,§#670
¢#0,©#31,§#2301
¢#0,©#19440,§#6979
¢#0,©#614769,§#9597
¢#0,©#107505,§#330647
¢#0,©#11,§#2469
¢#0,©#204,ª#501262,§#1371098
¢#0,©#12183,§#7298
¢#0,©#370647,§#405,©#60085,§#1045781
¢#0,§#2936
¢#0,©#1202514,§#10368
¢#0,©#18,§#183248
¢#0,©#538,§#95254
¢#0,©#19,£#415301,§#1809451
¢#0,©#2930,§#1901591
¢#0,©#8,§#8192
©#0,ª#74017,§#10165
¢#0,§#1978,§#1
¢#0,©#14,§#157
¢#0,©#8,§#1018
¢#0,©#92120,ª#926453,§#791197
¢#0,©#15778,ª#244429,§#256517,§#8
¢#0,©#278514,§#4270
¢#0,©#61443,§#468
¢#0,©#4091,§#1933
¢#0,©#438312,§#165620
¢#0,©#19,§#4812
¢#0,©#10,§#72571
¢#0,©#92722,§#1121043
¢#0,©#8,§#1108
¢#0,©#59,§#15977
¢#0,©#19,§#749
¢#0,©#938311,ª#273528,§#342927
¢#0,¢#18,¢#1,§#58080
¢#0,©#1169,§#9194
¢#0,©#1120,§#250
¢#0,©#607661,©#1482696,ª#57,§#496690
¢#0,©#26,§#192410
¢#0,©#74129,§#14731
¢#0,©#80298,§#173312
¢#0,©#316545,§#1858
¢#0,©#11,§#347089
¢#0,©#7,§#5093
¢#0,©#16,§#76960
¢#0,©#20,§#14
¢#0,©#877,§#888
¢#0,©#2037,§#86972
¢#0,©#10,§#6963
¢#0,©#1534209,§#6995
¢#0,©#416363,ª#175193,§#1285792
¢#0,©#106224,ª#240824,§#706836
¢#0,©#61222,§#693535
¢#0,©#15835,§#70208
¢#0,©#63190,§#4057
¢#0,©#42,§#91429
¢#0,©#28,§#12313
¢#0,§#1763
©#0,§#4125
¢#0,©#9,§#19502
¢#0,©#12,§#1355
¢#0,©#609134,§#21017,©#600462,§#573560,§#1
¢#0,©#2237,§#72113
¢#0,©#10,ª#23751,©#401028,§#98370
¢#0,©#178,§#65675
¢#0,©#54008,§#1817177
©#0,§#7309
¢#0,©#429599,§#63136
¢#0,©#33,§#99864
¢#0,©#23,§#21542
¢#0,©#23146,§#584376
¢#0,©#59802,ª#176962,©#2431141,§#8
¢#0,©#444636,§#692730,§#1
¢#0,§#26
¢#0,©#16051,ª#171594,§#670555
¢#0,©#674,§#3471
©#0,ª#465,§#859741
¢#0,©#960756,§#151001
¢#0,§#8016
¢#0,§#1213
¢#0,©#11,§#11292
¢#0,©#94339,ª#324,§#1371206
¢#0,©#290,§#590401
¢#0,©#1204823,§#1291
¢#0,©#211,§#243907
¢#0,©#252,§#545267
¢#0,©#69182,§#608350
¢#0,©#375077,§#77647
¢#0,©#1582,§#170731
¢#0,©#4367,§#234
¢#0,©#6184,ª#166314,§#780813
¢#0,©#8,§#672
¢#0,©#241690,§#936
¢#0,©#844162,§#280990,§#0
¢#0,§#170057
¢#0,©#82,§#598125
¢#0,©#5835,§#18269
¢#0,©#2509,§#693117
¢#0,©#91,ª#367,§#1474367,§#4
¢#0,©#18356,§#765970
¢#0,©#9,§#154935
¢#0,©#14,§#173916,§#1
¢#0,§#28
¢#0,©#21844,ª#3909,©#600034,§#86501,§#2
¢#0,©#188197,§#415690
¢#0,©#97763,§#585758
¢#0,©#10455,§#432954
¢#0,©#9,§#81071
¢#0,©#386,§#96243
¢#0,©#7,§#78264
¢#0,©#11653,ª#414147,§#19841
¢#0,§#457181,§#0
¢#0,©#10,§#228683
¢#0,©#106695,§#1895847
©#0,ª#22053,ª#0,§#1704520
¢#0,©#531,§#209
¢#0,©#15,§#2378
¢#0,©#845066,§#1602
¢#0,©#6463,©#1239,ª#932287,©#349646,§#19
¢#0,©#607346,§#258567,§#0
¢#0,©#163,§#3194,§#1
¢#0,©#17763,§#258449
¢#0,©#27551,ª#517121,§#253536
¢#0,©#82932,§#627175
§#0,©#26673,§#77797
¢#0,©#9492,§#511775,§#1
¢#0,©#9254,§#1200770
¢#0,§#363209
¢#0,©#9,ª#182513,§#613389
¢#0,§#319
¢#0,©#235072,§#19877
¢#0,©#9,§#1443966
¢#0,©#63743,§#1821440
¢#0,©#17,£#1910237,§#1808739
¢#0,©#2204,§#697
¢#0,©#136,§#200693
©#0,ª#52,©#258660,§#1462218,§#1
¢#0,©#18,ª#335870,§#1245
¢#0,§#34
¢#0,©#6091,§#3675
¢#0,©#58464,§#1319870
¢#0,©#91352,§#248472
¢#0,©#70007,§#18736
¢#0,©#17,§#278692
¢#0,©#8,§#1543808
¢#0,©#10,§#188561
¢#0,©#1289724,§#533832
¢#0,§#17
¢#0,©#9,§#428439
¢#0,©#742,ª#1034026,§#1294573
¢#0,©#7561,§#331346
¢#0,©#13,§#916
¢#0,©#251,§#5396,§#0
¢#0,©#697067,ª#268452,©#789499,§#52346
¢#0,©#43,§#2107,§#0
¢#0,©#14760,§#1200700
©#0,§#3369
¢#0,§#96650,§#1
¢#0,¢#508074,§#21
¢#0,©#1196947,ª#14823,§#1886286
¢#0,©#439470,ª#922568,§#268815
¢#0,©#1775,§#21032
¢#0,©#438393,§#773510
¢#0,©#7979,ª#2128,©#2149,§#337177
¢#0,©#1060,£#1935,©#82281,ª#59,§#2330175
¢#0,©#93238,ª#163896,§#1482
©#0,§#433824
¢#0,©#8,ª#170247,©#1716533,ª#20924,§#424109
¢#0,©#15,§#1160,§#1
¢#0,©#11,§#4606
¢#0,©#17,§#31216
¢#0,©#545444,§#9
¢#0,©#12,©#1118915,§#287336
¢#0,©#78,§#10365
¢#0,ª#21,©#406421,§#31,§#1
¢#0,©#10,£#414404,§#1809395
¢#0,©#11,§#3353
¢#0,©#506878,§#288
¢#0,©#265,§#234521
¢#0,©#14989,§#693932
¢#0,©#26,§#150491
¢#0,©#71725,§#90634,§#1
¢#0,¢#15,¢#5,©#230714,§#19562
¢#0,§#68
¢#0,©#8,§#12202
¢#0,©#8,ª#95101,©#520370,§#7274
¢#0,©#250707,§#108024,©#1124319,§#61085
¢#0,¢#55,©#787,§#81946
¢#0,©#56,§#704718
¢#0,©#430359,ª#185090,§#430302
¢#0,©#8,§#1778
¢#0,§#76152,§#0
¢#0,©#27,§#9004
¢#0,§#21
¢#0,©#65,§#1532,§#0
¢#0,§#971
¢#0,©#15,§#13405
¢#0,©#891,§#402652
¢#0,©#6434,§#247077
¢#0,©#10,§#72325
¢#0,©#64896,ª#536738,§#1359355
¢#0,©#9,§#3029
¢#0,©#16393,§#36
¢#0,©#28248,§#404
¢#0,©#7,ª#667510,§#883413
¢#0,©#345484,§#261007
©#0,§#353033
¢#0,§#158
¢#0,©#598,§#1349
¢#0,©#119,§#1730850
¢#0,©#2688,§#891
¢#0,©#17,§#6174
©#0,ª#325555,§#1131121
¢#0,©#2925676,§#377828
¢#0,©#12,§#88520
¢#0,§#411
¢#0,§#869847,§#1
¢#0,©#651,§#776351
¢#0,©#365,§#14203
¢#0,©#67982,§#164889
¢#0,©#657,ª#2065612,©#178946,§#1027,§#0
¢#0,©#1121,§#5937
¢#0,©#318961,ª#6291,§#79629
¢#0,©#10,§#341799
¢#0,©#10,§#519639
¢#0,©#5890,§#686846
¢#0,§#29
¢#0,©#86679,ª#1299757,§#433721
©#0,ª#513910,§#928705
¢#0,©#416417,§#711312
¢#0,§#9
¢#0,©#3886,§#952
¢#0,©#77489,§#79
¢#0,©#177765,§#916
¢#0,©#87307,§#170680,©#352754,ª#173282,§#1118606
¢#0,©#332465,§#184
¢#0,©#32,§#512951
¢#0,¢#21785,§#355
¢#0,©#4610,§#162875
¢#0,©#28778,§#750224
©#0,§#1958
¢#0,©#179245,§#670857
¢#0,©#9608,§#116
¢#0,©#9414,§#9156
©#0,§#4397
¢#0,©#99208,§#237734
¢#0,©#10,§#601
¢#0,©#240345,§#1375302,©#81235,§#27801
¢#0,©#13,§#5726
¢#0,©#15,ª#443149,§#93387
¢#0,©#437160,§#318521
¢#0,¢#181052,©#401528,§#607425
¢#0,©#231069,ª#952741,©#366626,§#35
¢#0,©#9852,§#919
¢#0,©#114056,ª#755416,§#618675
¢#0,©#15,ª#594894,©#2146100,§#540416
¢#0,©#920071,ª#129,§#1053
¢#0,©#9,§#78977
¢#0,©#177288,§#517632,§#0
©#0,§#51
¢#0,©#149445,§#356658
¢#0,©#10,§#3190,§#0
¢#0,©#1035212,§#474
¢#0,©#23,ª#515109,©#335133,ª#191,§#13157
¢#0,©#604228,§#91478
¢#0,©#698067,§#1899577
¢#0,©#322,§#328435
¢#0,©#10,§#505687,§#1
¢#0,©#78856,ª#6041,§#1795175
¢#0,©#77788,§#258
©#0,§#491
¢#0,©#2364,ª#626205,§#549
¢#0,©#331796,§#109177
¢#0,©#84056,§#364
¢#0,©#4102,§#82407
¢#0,©#440907,§#176609
¢#0,©#1039137,§#690535
¢#0,©#67715,§#178373
¢#0,©#1890,ª#251404,§#948419
©#0,§#3831
¢#0,©#275319,§#3490
¢#0,©#14221,§#423579
¢#0,©#17,§#235299
¢#0,©#352178,§#3276834,§#1
¢#0,©#314335,§#3867
¢#0,©#77548,§#246935
¢#0,©#1366,§#2328
¢#0,©#770,§#55526
¢#0,©#9,ª#42,§#1994
¢#0,©#17752,§#1637
¢#0,©#9,§#247685
¢#0,©#616,§#20694
¢#0,©#297,§#20792,§#2
¢#0,¢#5668,©#1537758,ª#6283,©#792015,ª#17,§#1286955
¢#0,©#597720,§#277162
¢#0,©#2110,§#18000
¢#0,§#11
¢#0,©#10,§#87018
¢#0,©#255016,§#969847
¢#0,§#35
¢#0,©#281383,§#601584
¢#0,©#220,§#234803
¢#0,©#74020,ª#1826205,§#519067
¢#0,©#63088,§#16922
¢#0,§#47
¢#0,§#6331
¢#0,§#387
©#0,§#1033452,§#1
¢#0,©#240908,§#1143629
¢#0,©#558,§#84
¢#0,©#8,ª#79605,§#2243247
¢#0,©#91396,§#15539
¢#0,©#9,§#243580
¢#0,©#16,§#16263,§#0
¢#0,©#281857,§#2934
¢#0,©#19,§#172458
¢#0,©#5902,§#490661
¢#0,©#1509,§#3510
¢#0,©#492750,§#626873
¢#0,©#16141,ª#852635,§#337159
¢#0,©#9,§#156857
¢#0,©#11,§#79666
¢#0,©#489,ª#683390,©#374535,§#337
¢#0,©#1835702,§#857801
¢#0,§#349786,§#0
¢#0,©#96,§#1365
¢#0,©#9,§#1433
¢#0,©#494728,§#4474
¢#0,§#145496,§#0
¢#0,©#72286,§#7503
¢#0,©#59799,§#1040912
¢#0,©#82994,§#5075
¢#0,¢#59608,§#1399
¢#0,©#9,ª#12,§#1281338
¢#0,©#94043,§#521229
¢#0,©#63821,§#204472
¢#0,©#150,ª#591,ª#24834,§#667534
¢#0,©#88021,§#183705
¢#0,©#446943,§#609097,§#1
¢#0,©#15,ª#600771,§#16807
¢#0,©#103523,§#1034219
¢#0,©#251601,§#6938,§#1
¢#0,©#20,§#1192
¢#0,©#23629,§#67155
¢#0,©#13,§#318349,§#0
¢#0,¢#1258,©#229231,§#1885
¢#0,§#11
¢#0,©#66964,§#439186
¢#0,©#3649,§#78238,§#1
¢#0,©#72864,©#251683,§#612966
¢#0,©#428768,ª#170178,§#87724
¢#0,©#234917,§#1310774
¢#0,©#67702,§#1828601
¢#0,©#16,§#10507
¢#0,©#115,§#559
¢#0,©#10,§#2256
¢#0,©#8,§#2214
¢#0,©#1830,§#24463
©#0,§#11794
¢#0,§#648
¢#0,§#166
¢#0,©#1506,§#6741
¢#0,©#9,§#7793
¢#0,©#77803,§#861479
¢#0,©#90454,§#2405675
¢#0,©#376,ª#920756,§#20728
¢#0,©#96939,§#89548
©#0,ª#2410177,§#93406
¢#0,©#600157,§#1299356
¢#0,©#11,§#100216
¢#0,©#10,§#7667
¢#0,©#17,§#133
¢#0,©#15460,ª#243482,§#197184
¢#0,©#64284,§#2533115
¢#0,©#74961,§#536956
¢#0,©#85358,ª#861775,§#172761
¢#0,©#515906,ª#695321,§#359261
¢#0,©#10774,§#1637
©#0,§#2334150
¢#0,§#87
¢#0,§#3731,ª#245172,ª#1,§#600521
©#0,§#16143
¢#0,©#233592,©#347571,©#0,§#963550
¢#0,©#420995,§#10420
¢#0,©#30,ª#1020739,§#878128
¢#0,¢#56041,§#427
¢#0,©#968461,§#241270
¢#0,©#1952,§#59
¢#0,©#118,§#1586
¢#0,©#20,©#1914169,§#169554
¢#0,©#1172,§#1124617
¢#0,©#517069,ª#426385,©#16509,ª#1123,§#1190604
¢#0,©#10,§#74668,§#0
¢#0,©#19,§#4241
¢#0,§#138
©#0,ª#626188,§#5849
